,Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,Completion Type,Year Drilled
9201,Operator 41,Well 9202,MBH,9873.0,40.0,156,103,12,4256505.0,76368.0,2012-04-25,509.697567389875,421.94827964058703,325.54788516327005,279.107312440646,247.515340784572,P & P,48.343606406263596,-103.865792302306,SLICKWATER (HC),660.0,96.6,P & P,2012.0
9202,Operator 18,Well 9203,MBH,9817.0,38.0,155,95,21,3402983.0,106236.0,2012-05-22,757.6923076923081,674.632916940609,524.380889765505,436.719263642341,378.131163708087,Sleeves,48.239867657745705,-102.908828803225,SLICKWATER (HC),602.874375,139.47,Sleeves,2012.0
9204,Operator 35,Well 9205,MBH,10053.0,25.0,156,101,6,2859275.0,68949.0,2011-11-26,161.90006574622,140.850317773395,115.905106289722,105.50076703922899,98.72890642121409,OH,48.37220189417871,-103.726725148907,LINEAR GEL (HC),660.0,37.08,OH,2011.0
9206,Operator 12,Well 9207,MBH,8602.0,31.0,153,103,5,4187931.0,60488.0,2011-11-17,450.460223537147,344.214332675871,282.489590181898,247.885163269779,229.358426473811,P & P,48.1104753468206,-103.954206856299,CROSSLINKED (HC),660.0,87.15,P & P,2011.0
9209,Operator 24,Well 9210,TFH,8883.0,31.0,159,98,21,2376644.0,69109.0,2012-10-16,199.60552268244598,187.508218277449,171.236028928337,156.23493315801,143.167872014026,P & P,48.5763625085849,-103.346830094712,SLICKWATER (HC),660.0,56.06,P & P,2012.0
9210,Operator 1,Well 9211,MBH,9612.0,30.0,157,99,34,2833405.0,53634.0,2011-12-15,404.47074293228104,317.57615603769403,269.225290379137,237.789465994594,208.894915625685,P & P,48.373265627526294,-103.464240998737,CROSSLINKED (HC),660.0,77.57,P & P,2011.0
9212,Operator 30,Well 9213,MBH,8992.0,30.0,157,102,19,2985665.0,36544.0,2012-06-06,222.68244575936902,210.497479728249,194.373219373219,165.497844985024,145.838812184966,Sleeves,48.4027887631929,-103.91135540354601,CROSSLINKED (HC),660.0,53.61,Sleeves,2012.0
9217,Operator 46,Well 9218,MBH,5480.0,20.0,155,100,2,2404210.0,142784.0,2012-05-25,535.108481262327,446.383957922419,368.14595660749495,325.421871575718,289.760026298488,P & P,48.283530608105295,-103.51553845225901,SLICKWATER (HC),660.0,109.67,P & P,2012.0
9218,Operator 35,Well 9219,MBH,9273.0,26.0,157,100,18,2716713.0,74247.0,2012-04-19,337.67258382642996,236.598728906421,191.67762436993198,170.40324348016702,155.73635765943501,P & P,48.4300663832578,-103.651254787003,SLICKWATER (HC),660.0,55.21,P & P,2012.0
9227,Operator 46,Well 9228,MBH,5476.0,20.0,155,100,3,2371207.0,140630.0,2012-07-09,510.618014464168,482.31426692965204,428.479070786763,363.671561107459,322.318102125794,P & P,48.2835854304897,-103.53715139879101,SW-GEL HYBRID,660.0,118.81,P & P,2012.0
9228,Operator 35,Well 9229,MBH,9707.0,25.0,157,100,18,2780238.0,68926.0,2012-04-21,148.060486522025,145.419680035065,124.15077799693199,114.792899408284,108.270326539557,P & P,48.4300666739003,-103.650945688698,LINEAR GEL (HC),660.0,39.47,P & P,2012.0
9231,Operator 1,Well 9232,MBH,9650.0,30.0,155,98,8,2804304.0,58190.0,2012-01-19,491.38724523339897,463.280736357659,372.26605303528396,306.56366425597196,266.463949156257,P & P,48.256900407200604,-103.31705947279801,SLICKWATER (HC),660.0,100.06,P & P,2012.0
9233,Operator 35,Well 9234,MBH,9044.0,27.0,157,101,14,2696290.0,67385.0,2012-05-14,168.70479947403,148.827525750603,132.884067499452,120.830593907517,112.527394258163,P & P,48.430154991211204,-103.7052522091,SLICKWATER (HC),660.0,42.39,P & P,2012.0
9234,Operator 18,Well 9235,MBH,9503.0,38.0,157,97,19,2112738.0,45186.0,2012-05-31,289.875082182774,231.634889327197,173.01665570896301,144.776828110161,128.090072320842,Sleeves,48.4023698842422,-103.263871916187,CROSSLINKED (HC),660.0,50.91,Sleeves,2012.0
9237,Operator 18,Well 9238,MBH,9023.0,34.0,156,97,21,3477317.0,49161.0,2012-03-31,275.509533201841,244.38965592811698,194.39513477974998,163.551026371539,144.986850756082,Sleeves,48.3151645047435,-103.16115439278,CROSSLINKED (HC),660.0,56.56,Sleeves,2012.0
9238,Operator 24,Well 9239,MBH,9881.0,35.0,156,101,9,1475644.0,224632.0,2012-06-06,317.061143984221,305.237782160859,241.661187815034,214.796551976039,198.468660968661,P & P,48.3433381980579,-103.67855342505199,SLICKWATER (HC),660.0,76.32,P & P,2012.0
9239,Operator 1,Well 9240,MBH,9565.0,30.0,157,98,3,2834171.0,57710.0,2012-02-05,299.83563445101896,269.526627218935,232.719701950471,203.926510336767,181.32533420995,P & P,48.458981123228206,-103.332740749804,SLICKWATER (HC),660.0,69.16,P & P,2012.0
9241,Operator 1,Well 9242,MBH,9628.0,30.0,158,98,31,2821361.0,58294.0,2012-05-02,281.196581196581,257.133464825773,220.342976112207,188.443275622763,164.891518737673,P & P,48.459972208130104,-103.392973867895,SLICKWATER (HC),660.0,63.71,P & P,2012.0
9249,Operator 41,Well 9250,MBH,9412.0,38.0,154,102,32,3933476.0,81424.0,2012-05-12,400.854700854701,307.90050405435,248.224852071006,217.630944554022,195.099167214552,P & P,48.1235024736977,-103.820898312263,SLICKWATER (HC),660.0,72.42,P & P,2012.0
9253,Operator 41,Well 9254,MBH,10203.0,32.0,154,102,34,4157360.0,83733.0,2012-03-13,573.53714661407,441.496822266053,343.710278325663,299.685879173059,265.37365768135,P & P,48.12471105166411,-103.78039965448299,SLICKWATER (HC),660.0,97.99,P & P,2012.0
9257,Operator 41,Well 9258,MBH,10149.0,40.0,156,100,21,4068560.0,77268.0,2012-04-26,745.693622616699,534.604426912119,436.620644312952,387.617795310103,345.206004821389,P & P,48.314320501834096,-103.54276364584999,SW-XL HYBRID,592.99903,128.32,P & P,2012.0
9261,Operator 35,Well 9262,MBH,9161.0,25.0,157,99,1,1940185.0,52173.0,2012-09-01,157.232084155161,144.280078895464,129.22419460881,117.492146979326,106.180144641683,Sleeves,48.45884792312199,-103.412474659216,SLICKWATER (HC),660.0,39.85,Sleeves,2012.0
9263,Operator 24,Well 9264,TFH,9721.0,24.0,159,97,8,2677240.0,61300.0,2013-11-27,155.35831689677798,140.379136532983,121.60311198772699,106.79012345679001,94.95397764628531,P & P (cmt.),48.604969008949496,-103.252190130195,SLICKWATER (HC),660.0,35.97,P & P,2013.0
9265,Operator 24,Well 9266,MBH,7036.0,26.0,154,98,14,3845602.0,76696.0,2012-09-09,688.0670611439841,608.656585579663,463.697129081745,393.348674117905,348.307034845496,P & P,48.163857518768204,-103.25813132966499,CROSSLINKED (HC),660.0,129.53,P & P,2012.0
9266,Operator 41,Well 9267,MBH,10671.0,37.0,152,103,5,3687380.0,74164.0,2012-06-08,727.251808021039,446.99758930528196,330.785667324129,275.51318576959596,244.378698224852,P & P,48.023542102760295,-103.88698923953899,LINEAR GEL (HC),660.0,90.33,P & P,2012.0
9270,Operator 18,Well 9271,MBH,9601.0,34.0,157,100,27,2491172.0,51615.0,2012-06-04,284.549638395792,238.472496164804,207.32522463291699,186.105632259478,170.586785009862,Sleeves,48.4016803574714,-103.584311157598,CROSSLINKED (HC),660.0,69.61,Sleeves,2012.0
9273,Operator 2,Well 9274,MBH,8766.0,24.0,154,97,3,2307076.0,57219.0,2012-02-18,335.207100591716,269.417050186281,207.801884724962,171.864270582219,148.704251588867,P & P,48.19665043868321,-103.136684571033,SLICKWATER (HC),658.100335,54.16,P & P,2012.0
9276,Operator 30,Well 9277,MBH,8995.0,30.0,157,103,19,2553642.0,27967.0,2012-08-06,106.180144641683,98.6960333114179,93.49660311198771,89.3162393162393,83.5360508437432,Sleeves,48.4029120112866,-104.043450035442,LINEAR GEL (HC),660.0,27.13,Sleeves,2012.0
9279,Operator 1,Well 9280,MBH,9489.0,30.0,155,97,36,2769968.0,57038.0,2012-04-28,489.119000657462,422.660530352838,324.337058952444,272.70801373365504,239.26419022572898,P & P,48.198333933732606,-103.099341271953,CROSSLINKED (HC),416.274775,90.09,P & P,2012.0
9283,Operator 18,Well 9284,MBH,9446.0,38.0,157,100,22,2921777.0,51337.0,2012-05-27,447.140039447732,320.140258601797,276.435459127767,249.77719336693698,230.991124260355,Sleeves,48.4018996422505,-103.584552993132,CROSSLINKED (HC),660.0,88.97,Sleeves,2012.0
9287,Operator 30,Well 9288,MBH,9205.0,30.0,157,103,19,2681865.0,29062.0,2012-08-18,128.139381985536,105.96099057637501,86.31930747315359,77.2518080210388,69.59785229015999,Sleeves,48.4029151850923,-104.04324404953199,LINEAR GEL (HC),660.0,25.94,Sleeves,2012.0
9296,Operator 30,Well 9297,MBH,9073.0,30.0,157,102,20,1426960.0,8098.0,2012-11-02,244.74030243261,215.16546131930698,185.344071882533,172.77741252100202,162.047994740302,Sleeves,48.402729545707,-103.899885316088,LINEAR GEL (HC),660.0,61.87,Sleeves,2012.0
9297,Operator 35,Well 9298,MBH,9198.0,26.0,158,99,28,2823148.0,68781.0476190476,2012-05-04,343.62261669954,307.856673241289,247.304404996713,215.05588428665402,190.379136532983,P & P,48.48801610861429,-103.487623933217,SLICKWATER (HC),660.0,68.01,P & P,2012.0
9302,Operator 41,Well 9303,MBH,9437.0,45.0,154,102,4,3801554.0,85774.0,2012-04-26,451.545036160421,326.47381108919603,283.596318211703,255.336401490248,234.456497918036,P & P,48.184534292973005,-103.80437994837601,SLICKWATER (HC),660.0,94.36,P & P,2012.0
9305,Operator 24,Well 9306,MBH,8993.0,34.0,154,98,33,4761500.0,91455.0,2012-05-04,1063.70808678501,796.8003506465041,630.813061582292,507.95529257067705,442.115932500548,P & P,48.112055064738506,-103.286699071413,CROSSLINKED (HC),546.76605,164.2,P & P,2012.0
9307,Operator 41,Well 9308,MBH,9658.0,32.0,154,101,3,3841642.0,66098.0,2012-05-27,657.0677186061799,476.199868507561,362.00964277887397,316.042077580539,287.047994740302,P & P,48.1967280550739,-103.665173570671,SLICKWATER (HC),660.0,112.04,P & P,2012.0
9371,Operator 2,Well 9372,TFH,9268.0,9.0,155,96,28,726896.0,17742.0,2009-07-23,246.285338593031,177.076484768792,139.228577690116,116.316020162174,101.87376725838301,P & P,48.2254889350975,-103.027465042307,CROSSLINKED (HC),472.30298,38.74,P & P,2009.0
9391,Operator 41,Well 9392,MBH,9291.0,31.0,154,103,29,3797170.0,73394.0,2010-05-25,548.0933596318209,422.07977207977206,314.387464387464,271.81678720140303,245.301884724962,P & P,48.1395186327031,-103.95258852783701,SLICKWATER (HC),660.0,89.94,P & P,2010.0
9422,Operator 2,Well 9423,MBH,9914.0,10.0,154,95,18,795919.0,16214.0,2008-06-19,253.18869165023,191.683103221565,151.528599605523,126.364234056542,109.37431514354601,OH,48.1556408359749,-102.937586257482,CROSSLINKED (HC),660.0,39.89,OH,2008.0
9436,Operator 12,Well 9437,MBH,9408.0,31.0,154,103,36,3865899.0,54890.0,2011-02-20,458.57988165680496,346.033311417927,294.61428884505796,263.97837679889,239.949046679816,P & P,48.1125205981451,-103.863434002967,CROSSLINKED (HC),660.0,92.5,P & P,2011.0
9466,Operator 18,Well 9467,MBH,9191.0,30.0,157,98,23,4072375.0,51970.190476190495,2011-02-04,611.801446416831,435.10848126232696,330.46241507779996,267.740521586675,229.580319964935,P & P,48.402274847971704,-103.30595763116501,LINEAR GEL (HC),660.0,88.55,P & P,2011.0
9474,Operator 2,Well 9475,TFH,9569.0,24.0,154,96,16,2361130.0,56766.0,2011-04-11,346.778435239974,319.548542625466,290.379136532983,260.453648915187,238.762875301337,P & P,48.167394372312295,-103.03133633469,CROSSLINKED (HC),660.0,93.12,P & P,2011.0
9476,Operator 4,Well 9477,MBH,9889.0,30.0,156,97,10,2249450.0,30511.0,2012-02-12,258.31689677843497,183.62919132149898,138.061582292352,116.845642486668,103.88998465921499,Sleeves,48.344009523499295,-103.13392707559,CROSSLINKED (HC),660.0,42.22,Sleeves,2012.0
9480,Operator 12,Well 9481,MBH,5122.0,15.0,155,102,21,2165840.0,45009.0,2011-03-06,308.152531229454,242.165242165242,205.226824457594,172.86507414712503,152.649024764409,P & P,48.240522137885,-103.81867077665501,CROSSLINKED (HC),660.0,56.52,P & P,2011.0
9487,Operator 12,Well 9488,MBH,6518.0,16.0,153,103,35,3056571.0,33618.0,2011-05-30,324.16173570019697,265.505150120535,202.372342756958,170.439769157718,147.334538680693,P & P,48.02512132406079,-103.890076605593,CROSSLINKED (HC),660.0,57.22,P & P,2011.0
9531,Operator 2,Well 9532,TFH,9599.0,24.0,154,95,3,2328290.0,55171.0,2011-04-23,629.191321499014,466.743370589524,373.980933596318,326.174300533275,291.368069252685,P & P,48.196600457866204,-102.879605666742,CROSSLINKED (HC),481.79645999999997,106.85,P & P,2011.0
9532,Operator 18,Well 9533,MBH,9112.0,22.0,156,98,28,2772000.0,49068.0,2011-01-15,355.917159763314,310.51939513478,255.511724742494,213.627730294397,188.609467455621,P & P,48.312646243306105,-103.28913623420601,LINEAR GEL (HC),660.0,72.28,P & P,2011.0
9542,Operator 12,Well 9543,MBH,8479.0,31.0,153,103,6,3973139.0,57979.0,2011-10-16,494.47731755424104,435.89743589743597,343.836291913215,285.057345313756,254.120096427789,P & P,48.110567047299604,-103.986293139581,CROSSLINKED (HC),660.0,94.52,P & P,2011.0
9546,Operator 2,Well 9547,TFH,9553.0,24.0,158,95,31,2369909.0,54530.0,2011-03-08,181.360946745562,147.68792461100202,130.193951347797,119.833442910366,112.516436554898,P & P,48.460253529217795,-103.00824070889799,CROSSLINKED (HC),660.0,20.84,P & P,2011.0
9547,Operator 35,Well 9548,MBH,9199.0,25.0,158,99,26,2868558.0,65866.0,2012-10-11,235.17422748192,199.59456497918,168.03090072320802,151.24552560450002,138.47523559062,Sleeves,48.48785362950561,-103.433449302736,CROSSLINKED (HC),660.0,50.88,Sleeves,2012.0
9548,Operator 36,Well 9549,MBH,9306.0,13.0,155,102,26,2939543.0,44956.0,2012-05-11,169.13214990138098,149.090510628972,129.28446197677,113.956461392359,104.446088099934,OH,48.21942275592879,-103.774629854919,LINEAR GEL (HC),660.0,40.57,OH,2012.0
9549,Operator 2,Well 9550,MBH,9899.0,24.0,155,96,17,2405317.0,57931.0,2011-05-23,253.122945430638,216.009204470743,191.50230111768602,174.09233691285,157.64573745343,P & P,48.254686485645294,-103.05826944408399,SW-XL HYBRID,645.442175,56.41,P & P,2011.0
9553,Operator 41,Well 9554,MBH,9224.0,33.0,155,100,36,3778820.0,74357.0,2012-06-18,745.4306377383299,658.667543282928,482.58273065965403,402.78325662941,355.18573307034796,P & P,48.211512153107996,-103.48433239469401,SLICKWATER (HC),660.0,129.69,P & P,2012.0
9555,Operator 18,Well 9556,MBH,9490.0,34.0,156,97,20,3037852.0,68645.0,2011-06-19,615.713346482577,409.062020600482,291.179048871357,243.684710351377,211.757615603769,Sleeves,48.3142264798256,-103.182434863687,CROSSLINKED (HC),660.0,80.92,Sleeves,2011.0
9557,Operator 18,Well 9558,MBH,9331.0,30.0,156,97,23,3129321.0,54608.0,2011-03-06,302.794214332676,215.559938636862,173.120753889985,149.400978888158,133.201840894149,Sleeves,48.3144572000226,-103.116643852408,LINEAR GEL (HC),660.0,54.82,Sleeves,2011.0
9573,Operator 35,Well 9574,MBH,9447.0,32.0,157,100,25,2624382.0,73338.0,2010-09-17,331.262327416174,260.267367959676,225.410913872452,202.122141865732,179.63236905544602,Sleeves and P & P,48.400778838865605,-103.552449340803,SLICKWATER (HC),660.0,67.43,Sleeves and P & P,2010.0
9588,Operator 18,Well 9589,MBH,9499.0,13.0,157,96,19,5176140.0,54244.5,2011-07-07,508.547008547009,387.190444882753,298.263204032435,253.19964935349498,224.372671488056,Sleeves,48.4022307267442,-103.13449543149,CROSSLINKED (HC),660.0,88.21,Sleeves,2011.0
9598,Operator 2,Well 9599,TFH,9770.0,24.0,155,95,10,2387182.0,56919.0,2011-05-09,122.84681130834998,106.34451019066401,95.73197457812842,87.6031850390825,80.1966907736138,P & P,48.2660783670061,-102.872393964118,SLICKWATER (HC),660.0,28.24,P & P,2011.0
9600,Operator 12,Well 9601,MBH,9056.0,31.0,154,103,9,3994260.0,52307.0,2011-05-18,414.23405654174894,365.48323471400397,317.143326758711,277.080137336548,241.014683322376,P & P,48.1699463133859,-103.933452633938,CROSSLINKED (HC),660.0,90.44,P & P,2011.0
9607,Operator 2,Well 9608,TFH,9574.0,18.0,157,95,6,2290126.0,48251.0,2011-01-22,193.129520052597,164.507999123384,145.414201183432,127.397910731244,112.176747753671,P & P,48.45868075229961,-103.002840107925,CROSSLINKED (HC),660.0,42.25,P & P,2011.0
9610,Operator 41,Well 9611,MBH,9980.0,33.0,152,104,1,4038400.0,74164.0,2011-02-07,785.9960552268241,476.22178391409204,345.584045584046,294.338519979546,265.664036817883,P & P,48.0226631010446,-103.93096768653999,SLICKWATER (HC),660.0,104.83,P & P,2011.0
9614,Operator 2,Well 9615,TFH,9590.0,24.0,155,95,11,2548663.0,65407.0,2011-08-15,192.86653517422698,173.372781065089,147.200306815691,132.43114909781602,120.09094893710301,P & P,48.2690701620087,-102.86051925768,CROSSLINKED (HC),660.0,43.44,P & P,2011.0
9620,Operator 12,Well 9621,MBH,8732.0,26.0,154,103,15,4076401.0,53685.0,2011-07-27,432.347140039448,325.59719482796396,283.470304624151,252.279202279202,225.509533201841,P & P,48.168192971953,-103.92196919050899,CROSSLINKED (HC),660.0,87.28,P & P,2011.0
9625,Operator 24,Well 9626,TFH,9181.0,30.0,154,98,12,3847057.0,91494.0,2013-11-04,370.57856673241304,323.657681349989,258.481262327416,220.984001753233,197.633136094675,P & P (cmt.),48.17006513178929,-103.221448836824,CROSSLINKED (HC),473.6023,79.08,P & P,2013.0
9626,Operator 24,Well 9627,MBH,11183.0,38.0,154,98,12,5242720.0,118098.0,2013-11-05,792.603550295858,566.425597194828,469.126671049748,408.116005551903,360.924830155599,P & P (cmt.),48.1700648124924,-103.221325779799,CROSSLINKED (HC),660.0,138.09,P & P,2013.0
9632,Operator 1,Well 9633,TFH,9297.0,30.0,153,99,4,5971167.0,102558.0,2014-06-30,703.4516765286,598.411133026518,509.42362480824005,430.911680911681,360.06465044926597,P & P,48.11002170595879,-103.427429184194,CROSSLINKED (HC),654.22729,138.8,P & P,2014.0
9633,Operator 24,Well 9634,TFH,8887.0,25.0,159,98,9,2803092.0,76326.0,2014-02-13,209.17159763313597,204.30637738330003,170.178610563226,146.124625611805,127.80517203594101,P & P (cmt.),48.6052924543946,-103.350506879019,SLICKWATER (HC),660.0,48.21,P & P,2014.0
9640,Operator 11,Well 9641,TFH,10234.0,36.0,155,101,13,4057850.0,67426.0,2014-04-27,348.783694937541,287.606837606838,237.195923734385,203.79136532982702,163.297172912558,Sleeves,48.254576289581394,-103.613827410286,SLICKWATER (HC),534.726225,60.1,Sleeves,2014.0
9643,Operator 24,Well 9644,MBH,10331.0,33.0,154,98,12,4508198.0,95216.0,2013-11-01,741.058514135437,607.012930089853,460.705676090291,373.573672291621,325.495836072759,P & P (cmt.),48.1700657703831,-103.22169495087499,CROSSLINKED (HC),660.0,120.18,P & P,2013.0
9645,Operator 24,Well 9646,TFH,9720.0,31.0,154,98,12,4449421.0,100443.0,2013-11-05,590.269559500329,536.960333114179,438.78479070786796,356.147271531887,306.48422090729804,P & P (cmt.),48.17006545108621,-103.22157189385,CROSSLINKED (HC),434.546845,114.42,P & P,2013.0
9648,Operator 1,Well 9649,MBH,9826.0,30.0,159,99,34,3553684.0,62013.0,2013-10-30,240.79552925706798,231.777339469647,208.07034845496398,189.33084958726002,168.893819855358,P & P,48.5474454298948,-103.463419632205,CROSSLINKED (HC),660.0,64.53,P & P,2013.0
9661,Operator 18,Well 9662,TFH,8657.0,30.0,154,95,4,1562667.0,34870.0,2013-10-18,710.683760683761,483.519614288845,368.628095551172,317.58346117320497,276.172474249397,Sleeves,48.1947508579618,-102.904948142225,LINEAR GEL (HC),533.890025,106.91,Sleeves,2013.0
9662,Operator 24,Well 9663,MBH,6436.0,27.0,153,98,9,4336583.0,93848.0,2014-03-11,798.9480604865221,612.458908612755,460.32215647600304,391.734239170137,344.937541091387,P & P (cmt.),48.084755022458104,-103.282025393592,CROSSLINKED (HC),660.0,129.84,P & P,2014.0
9664,Operator 35,Well 9665,MBH,9394.0,35.0,157,102,2,3982280.0,192937.0,2013-10-24,291.913214990138,265.012053473592,234.09489371027803,217.912192271167,191.80363795748403,P & P,48.4588919744003,-103.822557549002,SLICKWATER (HC),660.0,70.2,P & P,2013.0
9665,Operator 35,Well 9666,MBH,9727.0,35.0,157,102,21,4056680.0,207454.0,2013-11-01,245.49638395792198,197.041420118343,172.53451676528599,155.069764044123,142.666557089634,P & P,48.4028251336726,-103.871552108473,SLICKWATER (HC),660.0,49.82,P & P,2013.0
